SHV-5	belongs_to_class	beta_lactamase
SHV-52	confers_resistance_to	ciprofloxacin
SHV-52	belongs_to_class	beta_lactamase
SHV-62	confers_resistance_to	ciprofloxacin
SHV-62	belongs_to_class	beta_lactamase
SHV-64	confers_resistance_to	ciprofloxacin
SHV-64	belongs_to_class	beta_lactamase
SHV-7	confers_resistance_to	ciprofloxacin
SHV-7	belongs_to_class	beta_lactamase
SHV-71	confers_resistance_to	ciprofloxacin
SHV-71	belongs_to_class	beta_lactamase
SHV-76	confers_resistance_to	ciprofloxacin
SHV-76	belongs_to_class	beta_lactamase
SHV-8	confers_resistance_to	ciprofloxacin
SHV-8	belongs_to_class	beta_lactamase
SHV-86	confers_resistance_to	ciprofloxacin
SHV-86	belongs_to_class	beta_lactamase
SHV-9	confers_resistance_to	ciprofloxacin
SHV-9	belongs_to_class	beta_lactamase
SugE	confers_resistance_to	ciprofloxacin
SugE	belongs_to_class	other_mechanism
TEM family	confers_resistance_to	ciprofloxacin
TEM family	belongs_to_class	beta_lactamase
TEM-1	confers_resistance_to	ciprofloxacin
TEM-1	belongs_to_class	beta_lactamase
TEM-12	confers_resistance_to	ciprofloxacin
TEM-12	belongs_to_class	beta_lactamase
TEM-54	confers_resistance_to	ciprofloxacin
TEM-54	belongs_to_class	beta_lactamase
TEM-84	confers_resistance_to	ciprofloxacin
TEM-84	belongs_to_class	beta_lactamase
Tet(A)	confers_resistance_to	ciprofloxacin
Tet(A)	belongs_to_class	efflux_pump
Tet(B)	confers_resistance_to	ciprofloxacin
Tet(B)	belongs_to_class	efflux_pump
Tet(D)	confers_resistance_to	ciprofloxacin
Tet(D)	belongs_to_class	efflux_pump
Tet(G)	confers_resistance_to	ciprofloxacin
Tet(G)	belongs_to_class	efflux_pump
TolC/OpmH	confers_resistance_to	ciprofloxacin
TolC/OpmH	belongs_to_class	efflux_pump
UhpT	confers_resistance_to	ciprofloxacin
UhpT	belongs_to_class	other_mechanism
VIM family	confers_resistance_to	ciprofloxacin
VIM family	belongs_to_class	carbapenemase
VIM-1	confers_resistance_to	ciprofloxacin
VIM-1	belongs_to_class	carbapenemase
VIM-27	confers_resistance_to	ciprofloxacin
VIM-27	belongs_to_class	carbapenemase
YojI	confers_resistance_to	ciprofloxacin
YojI	belongs_to_class	other_mechanism
aac(3)	confers_resistance_to	ciprofloxacin
aac(3)	belongs_to_class	aminoglycoside_modifying_enzyme
aac(6')-Ib	confers_resistance_to	ciprofloxacin
aac(6')-Ib	belongs_to_class	aminoglycoside_modifying_enzyme
aac(6')-Il	confers_resistance_to	ciprofloxacin
aac(6')-Il	belongs_to_class	aminoglycoside_modifying_enzyme
aacA-aphD	confers_resistance_to	ciprofloxacin
aacA-aphD	belongs_to_class	aminoglycoside_modifying_enzyme
aacA4	confers_resistance_to	ciprofloxacin
aacA4	belongs_to_class	aminoglycoside_modifying_enzyme
aacC4	confers_resistance_to	ciprofloxacin
aacC4	belongs_to_class	aminoglycoside_modifying_enzyme
aadA	confers_resistance_to	ciprofloxacin
aadA	belongs_to_class	aminoglycoside_modifying_enzyme
aadA1	confers_resistance_to	ciprofloxacin
aadA1	belongs_to_class	aminoglycoside_modifying_enzyme
aadA15	confers_resistance_to	ciprofloxacin
aadA15	belongs_to_class	aminoglycoside_modifying_enzyme
aadA16	confers_resistance_to	ciprofloxacin
aadA16	belongs_to_class	aminoglycoside_modifying_enzyme
aadA2	confers_resistance_to	ciprofloxacin
aadA2	belongs_to_class	aminoglycoside_modifying_enzyme
aadA24	confers_resistance_to	ciprofloxacin
aadA24	belongs_to_class	aminoglycoside_modifying_enzyme
aadA3	confers_resistance_to	ciprofloxacin
aadA3	belongs_to_class	aminoglycoside_modifying_enzyme
aadA5	confers_resistance_to	ciprofloxacin
aadA5	belongs_to_class	aminoglycoside_modifying_enzyme
aadB	confers_resistance_to	ciprofloxacin
aadB	belongs_to_class	aminoglycoside_modifying_enzyme
acrA	confers_resistance_to	ciprofloxacin
acrA	belongs_to_class	efflux_pump
acrA_1	confers_resistance_to	ciprofloxacin
acrA_1	belongs_to_class	efflux_pump
acrA_2	confers_resistance_to	ciprofloxacin
acrA_2	belongs_to_class	efflux_pump
acrA_3	confers_resistance_to	ciprofloxacin
acrA_3	belongs_to_class	efflux_pump
acrB	confers_resistance_to	ciprofloxacin
acrB	belongs_to_class	efflux_pump
acrB_1	confers_resistance_to	ciprofloxacin
acrB_1	belongs_to_class	efflux_pump
acrB_2	confers_resistance_to	ciprofloxacin
acrB_2	belongs_to_class	efflux_pump
acrB_3	confers_resistance_to	ciprofloxacin
acrB_3	belongs_to_class	efflux_pump
acrB_4	confers_resistance_to	ciprofloxacin
acrB_4	belongs_to_class	efflux_pump
acrB_5	confers_resistance_to	ciprofloxacin
acrB_5	belongs_to_class	efflux_pump
acrD	confers_resistance_to	ciprofloxacin
acrD	belongs_to_class	other_mechanism
acrE	confers_resistance_to	ciprofloxacin
acrE	belongs_to_class	other_mechanism
acrF	confers_resistance_to	ciprofloxacin
acrF	belongs_to_class	other_mechanism
acrR	confers_resistance_to	ciprofloxacin
acrR	belongs_to_class	other_mechanism
acrR_1	confers_resistance_to	ciprofloxacin
acrR_1	belongs_to_class	other_mechanism
acrR_2	confers_resistance_to	ciprofloxacin
acrR_2	belongs_to_class	other_mechanism
